demo_group_num,year,accountabilitymet,change,color,changelevel,statuslevel,currstatus,currnumer,currdenom,cds,indicator,studentgroup_pct,county_code
8,25,1,1.2,2,2,2,13.3,4,30,30665226028740,absent,,30
8,25,1,1.2,2,2,2,13.3,4,30,30665226028740,absent,,30
8,25,1,1.2,2,2,2,13.3,4,30,30665226028740,absent,,30
1,25,0,,0,0,0,,,4,30665226028765,absent,,30
1,25,0,,0,0,0,,,4,30665226028765,absent,,30
1,25,0,,0,0,0,,,4,30665226028765,absent,,30
2,25,0,,0,0,0,,,1,30665226028765,absent,,30
2,25,0,,0,0,0,,,1,30665226028765,absent,,30
2,25,0,,0,0,0,,,1,30665226028765,absent,,30
21,25,1,-2.3,3,4,2,10.8,54,501,30665226028765,absent,,30
21,25,1,-2.3,3,4,2,10.8,54,501,30665226028765,absent,,30
21,25,1,-2.3,3,4,2,10.8,54,501,30665226028765,absent,,30
3,25,1,0.2,3,3,3,6.5,16,246,30665226028765,absent,,30
3,25,1,0.2,3,3,3,6.5,16,246,30665226028765,absent,,30
3,25,1,0.2,3,3,3,6.5,16,246,30665226028765,absent,,30
18,25,1,-6.2,4,5,3,8.3,16,193,30665226028765,absent,,30
18,25,1,-6.2,4,5,3,8.3,16,193,30665226028765,absent,,30
18,25,1,-6.2,4,5,3,8.3,16,193,30665226028765,absent,,30
4,25,0,11.9,0,2,1,27.3,3,11,30665226028765,absent,,30
4,25,0,11.9,0,2,1,27.3,3,11,30665226028765,absent,,30
4,25,0,11.9,0,2,1,27.3,3,11,30665226028765,absent,,30
11,25,0,,0,0,0,,,4,30665226028765,absent,,30
11,25,0,,0,0,0,,,4,30665226028765,absent,,30
11,25,0,,0,0,0,,,4,30665226028765,absent,,30
5,25,1,-5,3,5,2,14.9,30,202,30665226028765,absent,,30
5,25,1,-5,3,5,2,14.9,30,202,30665226028765,absent,,30
5,25,1,-5,3,5,2,14.9,30,202,30665226028765,absent,,30
12,25,0,-24.4,0,4,3,5.6,1,18,30665226028765,absent,,30
12,25,0,-24.4,0,4,3,5.6,1,18,30665226028765,absent,,30
12,25,0,-24.4,0,4,3,5.6,1,18,30665226028765,absent,,30
14,25,0,,0,0,0,,,2,30665226028765,absent,,30
14,25,0,,0,0,0,,,2,30665226028765,absent,,30
14,25,0,,0,0,0,,,2,30665226028765,absent,,30
7,25,0,-26.2,0,4,3,7.1,1,14,30665226028765,absent,,30
7,25,0,-26.2,0,4,3,7.1,1,14,30665226028765,absent,,30
7,25,0,-26.2,0,4,3,7.1,1,14,30665226028765,absent,,30
6,25,0,,0,0,0,,,4,30665226028765,absent,,30
6,25,0,,0,0,0,,,4,30665226028765,absent,,30
6,25,0,,0,0,0,,,4,30665226028765,absent,,30
9,25,1,-1.6,3,4,2,11.9,45,379,30665226028765,absent,,30
9,25,1,-1.6,3,4,2,11.9,45,379,30665226028765,absent,,30
9,25,1,-1.6,3,4,2,11.9,45,379,30665226028765,absent,,30
10,25,1,-2.7,3,4,2,13,9,69,30665226028765,absent,,30
10,25,1,-2.7,3,4,2,13,9,69,30665226028765,absent,,30
10,25,1,-2.7,3,4,2,13,9,69,30665226028765,absent,,30
8,25,0,-1.2,0,4,1,21.1,4,19,30665226028765,absent,,30
8,25,0,-1.2,0,4,1,21.1,4,19,30665226028765,absent,,30
8,25,0,-1.2,0,4,1,21.1,4,19,30665226028765,absent,,30
1,25,0,,0,0,0,,,1,30665226028773,absent,,30
1,25,0,,0,0,0,,,1,30665226028773,absent,,30
1,25,0,,0,0,0,,,1,30665226028773,absent,,30
21,25,1,-4.6,3,5,2,14.7,80,546,30665226028773,absent,,30
21,25,1,-4.6,3,5,2,14.7,80,546,30665226028773,absent,,30
21,25,1,-4.6,3,5,2,14.7,80,546,30665226028773,absent,,30
3,25,1,-5,4,4,4,3.5,2,57,30665226028773,absent,,30
3,25,1,-5,4,4,4,3.5,2,57,30665226028773,absent,,30
3,25,1,-5,4,4,4,3.5,2,57,30665226028773,absent,,30
18,25,1,-7.2,3,5,2,15.3,28,183,30665226028773,absent,,30
18,25,1,-7.2,3,5,2,15.3,28,183,30665226028773,absent,,30
18,25,1,-7.2,3,5,2,15.3,28,183,30665226028773,absent,,30
4,25,0,,0,0,0,,,4,30665226028773,absent,,30
4,25,0,,0,0,0,,,4,30665226028773,absent,,30
4,25,0,,0,0,0,,,4,30665226028773,absent,,30
11,25,0,,0,0,0,,,4,30665226028773,absent,,30
11,25,0,,0,0,0,,,4,30665226028773,absent,,30
11,25,0,,0,0,0,,,4,30665226028773,absent,,30
5,25,1,-4.8,3,5,2,15.8,73,461,30665226028773,absent,,30
5,25,1,-4.8,3,5,2,15.8,73,461,30665226028773,absent,,30
5,25,1,-4.8,3,5,2,15.8,73,461,30665226028773,absent,,30
12,25,0,-34.7,0,4,1,32,8,25,30665226028773,absent,,30
12,25,0,-34.7,0,4,1,32,8,25,30665226028773,absent,,30
12,25,0,-34.7,0,4,1,32,8,25,30665226028773,absent,,30
14,25,1,-6.6,3,5,2,15.3,24,157,30665226028773,absent,,30
14,25,1,-6.6,3,5,2,15.3,24,157,30665226028773,absent,,30
14,25,1,-6.6,3,5,2,15.3,24,157,30665226028773,absent,,30
7,25,0,,0,0,2,16.7,2,12,30665226028773,absent,,30
7,25,0,,0,0,2,16.7,2,12,30665226028773,absent,,30
7,25,0,,0,0,2,16.7,2,12,30665226028773,absent,,30
6,25,0,,0,0,0,,,1,30665226028773,absent,,30
6,25,0,,0,0,0,,,1,30665226028773,absent,,30
6,25,0,,0,0,0,,,1,30665226028773,absent,,30
9,25,1,-5.1,3,5,2,15.9,78,492,30665226028773,absent,,30
9,25,1,-5.1,3,5,2,15.9,78,492,30665226028773,absent,,30
9,25,1,-5.1,3,5,2,15.9,78,492,30665226028773,absent,,30
10,25,1,1,1,2,1,24.3,17,70,30665226028773,absent,,30
10,25,1,1,1,2,1,24.3,17,70,30665226028773,absent,,30
10,25,1,1,1,2,1,24.3,17,70,30665226028773,absent,,30
8,25,0,,0,0,0,,,10,30665226028773,absent,,30
8,25,0,,0,0,0,,,10,30665226028773,absent,,30
8,25,0,,0,0,0,,,10,30665226028773,absent,,30
1,25,0,,0,0,0,,,1,30665226028781,absent,,30
1,25,0,,0,0,0,,,1,30665226028781,absent,,30
1,25,0,,0,0,0,,,1,30665226028781,absent,,30
21,25,1,1.9,2,2,2,15.8,84,530,30665226028781,absent,,30
21,25,1,1.9,2,2,2,15.8,84,530,30665226028781,absent,,30
21,25,1,1.9,2,2,2,15.8,84,530,30665226028781,absent,,30
3,25,1,1.3,2,2,3,9,23,256,30665226028781,absent,,30
3,25,1,1.3,2,2,3,9,23,256,30665226028781,absent,,30
3,25,1,1.3,2,2,3,9,23,256,30665226028781,absent,,30
18,25,1,1.5,2,2,2,16.2,34,210,30665226028781,absent,,30
18,25,1,1.5,2,2,2,16.2,34,210,30665226028781,absent,,30
18,25,1,1.5,2,2,2,16.2,34,210,30665226028781,absent,,30
4,25,0,,0,0,0,,,6,30665226028781,absent,,30
4,25,0,,0,0,0,,,6,30665226028781,absent,,30
4,25,0,,0,0,0,,,6,30665226028781,absent,,30
11,25,0,,0,0,0,,,4,30665226028781,absent,,30
11,25,0,,0,0,0,,,4,30665226028781,absent,,30
11,25,0,,0,0,0,,,4,30665226028781,absent,,30
5,25,1,4.8,1,1,1,24.6,56,228,30665226028781,absent,,30
5,25,1,4.8,1,1,1,24.6,56,228,30665226028781,absent,,30
5,25,1,4.8,1,1,1,24.6,56,228,30665226028781,absent,,30
12,25,0,-5.4,0,4,1,22.2,8,36,30665226028781,absent,,30
12,25,0,-5.4,0,4,1,22.2,8,36,30665226028781,absent,,30
12,25,0,-5.4,0,4,1,22.2,8,36,30665226028781,absent,,30
14,25,0,,0,0,0,,,7,30665226028781,absent,,30
14,25,0,,0,0,0,,,7,30665226028781,absent,,30
14,25,0,,0,0,0,,,7,30665226028781,absent,,30
7,25,0,-9.1,0,4,5,0,0,12,30665226028781,absent,,30
7,25,0,-9.1,0,4,5,0,0,12,30665226028781,absent,,30
7,25,0,-9.1,0,4,5,0,0,12,30665226028781,absent,,30
6,25,0,,0,0,0,,,5,30665226028781,absent,,30
6,25,0,,0,0,0,,,5,30665226028781,absent,,30
6,25,0,,0,0,0,,,5,30665226028781,absent,,30
9,25,1,3,2,2,2,17.7,79,446,30665226028781,absent,,30
9,25,1,3,2,2,2,17.7,79,446,30665226028781,absent,,30
9,25,1,3,2,2,2,17.7,79,446,30665226028781,absent,,30
10,25,1,5.2,2,2,2,18.6,11,59,30665226028781,absent,,30
10,25,1,5.2,2,2,2,18.6,11,59,30665226028781,absent,,30
10,25,1,5.2,2,2,2,18.6,11,59,30665226028781,absent,,30
8,25,0,-9.4,0,4,3,9.1,2,22,30665226028781,absent,,30
8,25,0,-9.4,0,4,3,9.1,2,22,30665226028781,absent,,30
8,25,0,-9.4,0,4,3,9.1,2,22,30665226028781,absent,,30
1,25,0,,0,0,0,,,2,30665226028799,absent,,30
1,25,0,,0,0,0,,,2,30665226028799,absent,,30
1,25,0,,0,0,0,,,2,30665226028799,absent,,30
21,25,1,3.2,1,1,2,12.4,43,348,30665226028799,absent,,30
21,25,1,3.2,1,1,2,12.4,43,348,30665226028799,absent,,30
21,25,1,3.2,1,1,2,12.4,43,348,30665226028799,absent,,30
3,25,1,0.9,2,2,3,6.9,14,204,30665226028799,absent,,30
3,25,1,0.9,2,2,3,6.9,14,204,30665226028799,absent,,30
3,25,1,0.9,2,2,3,6.9,14,204,30665226028799,absent,,30
18,25,1,1.6,2,2,2,13.2,14,106,30665226028799,absent,,30
18,25,1,1.6,2,2,2,13.2,14,106,30665226028799,absent,,30
18,25,1,1.6,2,2,2,13.2,14,106,30665226028799,absent,,30
4,25,0,,0,0,0,,,5,30665226028799,absent,,30
4,25,0,,0,0,0,,,5,30665226028799,absent,,30
4,25,0,,0,0,0,,,5,30665226028799,absent,,30
5,25,1,7.5,1,2,1,24.5,24,98,30665226028799,absent,,30
5,25,1,7.5,1,2,1,24.5,24,98,30665226028799,absent,,30
5,25,1,7.5,1,2,1,24.5,24,98,30665226028799,absent,,30
12,25,0,,0,0,1,43.8,7,16,30665226028799,absent,,30
12,25,0,,0,0,1,43.8,7,16,30665226028799,absent,,30
12,25,0,,0,0,1,43.8,7,16,30665226028799,absent,,30
14,25,0,,0,0,0,,,1,30665226028799,absent,,30
14,25,0,,0,0,0,,,1,30665226028799,absent,,30
14,25,0,,0,0,0,,,1,30665226028799,absent,,30
7,25,0,0.5,0,2,2,10.5,2,19,30665226028799,absent,,30
7,25,0,0.5,0,2,2,10.5,2,19,30665226028799,absent,,30
7,25,0,0.5,0,2,2,10.5,2,19,30665226028799,absent,,30
9,25,1,4.7,1,1,2,14.7,38,258,30665226028799,absent,,30
9,25,1,4.7,1,1,2,14.7,38,258,30665226028799,absent,,30
9,25,1,4.7,1,1,2,14.7,38,258,30665226028799,absent,,30
10,25,1,-3,4,4,3,8.6,5,58,30665226028799,absent,,30
10,25,1,-3,4,4,3,8.6,5,58,30665226028799,absent,,30
10,25,1,-3,4,4,3,8.6,5,58,30665226028799,absent,,30
8,25,0,4.1,0,2,3,10,2,20,30665226028799,absent,,30
8,25,0,4.1,0,2,3,10,2,20,30665226028799,absent,,30
8,25,0,4.1,0,2,3,10,2,20,30665226028799,absent,,30
1,25,0,,0,0,0,,,4,30665226028807,absent,,30
1,25,0,,0,0,0,,,4,30665226028807,absent,,30
1,25,0,,0,0,0,,,4,30665226028807,absent,,30
21,25,1,-2,3,4,2,12.6,55,437,30665226028807,absent,,30
21,25,1,-2,3,4,2,12.6,55,437,30665226028807,absent,,30
21,25,1,-2,3,4,2,12.6,55,437,30665226028807,absent,,30
3,25,1,-2.4,4,4,3,5.9,14,236,30665226028807,absent,,30
3,25,1,-2.4,4,4,3,5.9,14,236,30665226028807,absent,,30
3,25,1,-2.4,4,4,3,5.9,14,236,30665226028807,absent,,30
18,25,1,-10.2,3,4,2,12.3,15,122,30665226028807,absent,,30
18,25,1,-10.2,3,4,2,12.3,15,122,30665226028807,absent,,30
18,25,1,-10.2,3,4,2,12.3,15,122,30665226028807,absent,,30
4,25,0,,0,0,0,,,7,30665226028807,absent,,30
4,25,0,,0,0,0,,,7,30665226028807,absent,,30
4,25,0,,0,0,0,,,7,30665226028807,absent,,30
5,25,1,-1.7,2,4,1,22.7,35,154,30665226028807,absent,,30
5,25,1,-1.7,2,4,1,22.7,35,154,30665226028807,absent,,30
5,25,1,-1.7,2,4,1,22.7,35,154,30665226028807,absent,,30
12,25,0,-27.4,0,4,2,17.6,3,17,30665226028807,absent,,30
12,25,0,-27.4,0,4,2,17.6,3,17,30665226028807,absent,,30
12,25,0,-27.4,0,4,2,17.6,3,17,30665226028807,absent,,30
14,25,0,,0,0,0,,,3,30665226028807,absent,,30
14,25,0,,0,0,0,,,3,30665226028807,absent,,30
14,25,0,,0,0,0,,,3,30665226028807,absent,,30
7,25,0,-2.7,0,4,2,11.5,3,26,30665226028807,absent,,30
7,25,0,-2.7,0,4,2,11.5,3,26,30665226028807,absent,,30
7,25,0,-2.7,0,4,2,11.5,3,26,30665226028807,absent,,30
6,25,0,,0,0,0,,,2,30665226028807,absent,,30
6,25,0,,0,0,0,,,2,30665226028807,absent,,30
6,25,0,,0,0,0,,,2,30665226028807,absent,,30
9,25,1,-2.7,3,4,2,13.2,42,317,30665226028807,absent,,30
9,25,1,-2.7,3,4,2,13.2,42,317,30665226028807,absent,,30
9,25,1,-2.7,3,4,2,13.2,42,317,30665226028807,absent,,30
10,25,1,-4.9,2,4,1,25,24,96,30665226028807,absent,,30
10,25,1,-4.9,2,4,1,25,24,96,30665226028807,absent,,30
10,25,1,-4.9,2,4,1,25,24,96,30665226028807,absent,,30
8,25,0,,0,0,0,,,8,30665226028807,absent,,30
8,25,0,,0,0,0,,,8,30665226028807,absent,,30
8,25,0,,0,0,0,,,8,30665226028807,absent,,30
1,25,0,,0,0,0,,,4,30665226028815,absent,,30
1,25,0,,0,0,0,,,4,30665226028815,absent,,30
1,25,0,,0,0,0,,,4,30665226028815,absent,,30
21,25,1,-3.9,3,5,2,10.4,35,335,30665226028815,absent,,30
21,25,1,-3.9,3,5,2,10.4,35,335,30665226028815,absent,,30
21,25,1,-3.9,3,5,2,10.4,35,335,30665226028815,absent,,30
3,25,1,-2.9,4,4,3,7.5,5,67,30665226028815,absent,,30
3,25,1,-2.9,4,4,3,7.5,5,67,30665226028815,absent,,30
3,25,1,-2.9,4,4,3,7.5,5,67,30665226028815,absent,,30
18,25,1,-11,3,4,2,11.3,12,106,30665226028815,absent,,30
18,25,1,-11,3,4,2,11.3,12,106,30665226028815,absent,,30
18,25,1,-11,3,4,2,11.3,12,106,30665226028815,absent,,30
4,25,0,,0,0,0,,,8,30665226028815,absent,,30
4,25,0,,0,0,0,,,8,30665226028815,absent,,30
4,25,0,,0,0,0,,,8,30665226028815,absent,,30
11,25,0,,0,0,0,,,3,30665226028815,absent,,30
11,25,0,,0,0,0,,,3,30665226028815,absent,,30
11,25,0,,0,0,0,,,3,30665226028815,absent,,30
5,25,1,-5.3,3,5,2,11.7,27,230,30665226028815,absent,,30
5,25,1,-5.3,3,5,2,11.7,27,230,30665226028815,absent,,30
5,25,1,-5.3,3,5,2,11.7,27,230,30665226028815,absent,,30
12,25,0,4.8,0,2,1,33.3,10,30,30665226028815,absent,,30
12,25,0,4.8,0,2,1,33.3,10,30,30665226028815,absent,,30
12,25,0,4.8,0,2,1,33.3,10,30,30665226028815,absent,,30
14,25,0,,0,0,0,,,3,30665226028815,absent,,30
14,25,0,,0,0,0,,,3,30665226028815,absent,,30
14,25,0,,0,0,0,,,3,30665226028815,absent,,30
7,25,0,,0,0,3,7.1,1,14,30665226028815,absent,,30
7,25,0,,0,0,3,7.1,1,14,30665226028815,absent,,30
7,25,0,,0,0,3,7.1,1,14,30665226028815,absent,,30
6,25,0,,0,0,0,,,1,30665226028815,absent,,30
6,25,0,,0,0,0,,,1,30665226028815,absent,,30
6,25,0,,0,0,0,,,1,30665226028815,absent,,30
9,25,1,-2.4,3,4,2,11,32,291,30665226028815,absent,,30
9,25,1,-2.4,3,4,2,11,32,291,30665226028815,absent,,30
9,25,1,-2.4,3,4,2,11,32,291,30665226028815,absent,,30
10,25,1,-3.4,3,4,2,18,9,50,30665226028815,absent,,30
10,25,1,-3.4,3,4,2,18,9,50,30665226028815,absent,,30
10,25,1,-3.4,3,4,2,18,9,50,30665226028815,absent,,30
8,25,0,,0,0,3,9.1,1,11,30665226028815,absent,,30
8,25,0,,0,0,3,9.1,1,11,30665226028815,absent,,30
8,25,0,,0,0,3,9.1,1,11,30665226028815,absent,,30
1,25,0,,0,0,0,,,7,30665226028823,absent,,30
1,25,0,,0,0,0,,,7,30665226028823,absent,,30
1,25,0,,0,0,0,,,7,30665226028823,absent,,30
21,25,1,-5.7,3,5,2,16.8,61,363,30665226028823,absent,,30
21,25,1,-5.7,3,5,2,16.8,61,363,30665226028823,absent,,30
21,25,1,-5.7,3,5,2,16.8,61,363,30665226028823,absent,,30
3,25,1,-2,4,4,3,8.3,7,84,30665226028823,absent,,30
3,25,1,-2,4,4,3,8.3,7,84,30665226028823,absent,,30
3,25,1,-2,4,4,3,8.3,7,84,30665226028823,absent,,30
18,25,1,-4.7,3,5,2,15.1,25,166,30665226028823,absent,,30
18,25,1,-4.7,3,5,2,15.1,25,166,30665226028823,absent,,30
18,25,1,-4.7,3,5,2,15.1,25,166,30665226028823,absent,,30
4,25,0,,0,0,0,,,1,30665226028823,absent,,30
4,25,0,,0,0,0,,,1,30665226028823,absent,,30
4,25,0,,0,0,0,,,1,30665226028823,absent,,30
11,25,0,,0,0,0,,,7,30665226028823,absent,,30
11,25,0,,0,0,0,,,7,30665226028823,absent,,30
11,25,0,,0,0,0,,,7,30665226028823,absent,,30
5,25,1,-7.2,3,5,1,20.2,52,257,30665226028823,absent,,30
5,25,1,-7.2,3,5,1,20.2,52,257,30665226028823,absent,,30
5,25,1,-7.2,3,5,1,20.2,52,257,30665226028823,absent,,30
12,25,0,,0,0,0,,,6,30665226028823,absent,,30
12,25,0,,0,0,0,,,6,30665226028823,absent,,30
12,25,0,,0,0,0,,,6,30665226028823,absent,,30
14,25,0,,0,0,0,,,5,30665226028823,absent,,30
14,25,0,,0,0,0,,,5,30665226028823,absent,,30
14,25,0,,0,0,0,,,5,30665226028823,absent,,30
7,25,0,18.2,0,2,2,18.2,2,11,30665226028823,absent,,30
7,25,0,18.2,0,2,2,18.2,2,11,30665226028823,absent,,30
7,25,0,18.2,0,2,2,18.2,2,11,30665226028823,absent,,30
6,25,0,,0,0,0,,,1,30665226028823,absent,,30
6,25,0,,0,0,0,,,1,30665226028823,absent,,30
6,25,0,,0,0,0,,,1,30665226028823,absent,,30
9,25,1,-5,3,5,2,17.4,59,339,30665226028823,absent,,30
9,25,1,-5,3,5,2,17.4,59,339,30665226028823,absent,,30
9,25,1,-5,3,5,2,17.4,59,339,30665226028823,absent,,30
10,25,1,-3.9,2,4,1,28.7,29,101,30665226028823,absent,,30
10,25,1,-3.9,2,4,1,28.7,29,101,30665226028823,absent,,30
10,25,1,-3.9,2,4,1,28.7,29,101,30665226028823,absent,,30
8,25,0,,0,0,0,,,2,30665226028823,absent,,30
8,25,0,,0,0,0,,,2,30665226028823,absent,,30
8,25,0,,0,0,0,,,2,30665226028823,absent,,30
1,25,0,,0,0,0,,,3,30665226085294,absent,,30
1,25,0,,0,0,0,,,3,30665226085294,absent,,30
1,25,0,,0,0,0,,,3,30665226085294,absent,,30
21,25,1,-4.4,3,5,2,16.2,68,421,30665226085294,absent,,30
21,25,1,-4.4,3,5,2,16.2,68,421,30665226085294,absent,,30
21,25,1,-4.4,3,5,2,16.2,68,421,30665226085294,absent,,30
3,25,1,-1.9,3,4,2,10.7,12,112,30665226085294,absent,,30
3,25,1,-1.9,3,4,2,10.7,12,112,30665226085294,absent,,30
3,25,1,-1.9,3,4,2,10.7,12,112,30665226085294,absent,,30
18,25,1,-8.5,3,5,2,15.6,25,160,30665226085294,absent,,30
18,25,1,-8.5,3,5,2,15.6,25,160,30665226085294,absent,,30
18,25,1,-8.5,3,5,2,15.6,25,160,30665226085294,absent,,30
4,25,0,,0,0,0,,,3,30665226085294,absent,,30
4,25,0,,0,0,0,,,3,30665226085294,absent,,30
4,25,0,,0,0,0,,,3,30665226085294,absent,,30
11,25,0,,0,0,0,,,5,30665226085294,absent,,30
11,25,0,,0,0,0,,,5,30665226085294,absent,,30
11,25,0,,0,0,0,,,5,30665226085294,absent,,30
5,25,1,-6.8,3,5,2,16.7,45,269,30665226085294,absent,,30
5,25,1,-6.8,3,5,2,16.7,45,269,30665226085294,absent,,30
5,25,1,-6.8,3,5,2,16.7,45,269,30665226085294,absent,,30
12,25,0,,0,0,0,,,3,30665226085294,absent,,30
12,25,0,,0,0,0,,,3,30665226085294,absent,,30
12,25,0,,0,0,0,,,3,30665226085294,absent,,30
14,25,0,,0,0,0,,,3,30665226085294,absent,,30
14,25,0,,0,0,0,,,3,30665226085294,absent,,30
14,25,0,,0,0,0,,,3,30665226085294,absent,,30
7,25,0,,0,0,1,28.6,4,14,30665226085294,absent,,30
7,25,0,,0,0,1,28.6,4,14,30665226085294,absent,,30
7,25,0,,0,0,1,28.6,4,14,30665226085294,absent,,30
6,25,0,,0,0,0,,,2,30665226085294,absent,,30
6,25,0,,0,0,0,,,2,30665226085294,absent,,30
6,25,0,,0,0,0,,,2,30665226085294,absent,,30
9,25,1,-5.6,3,5,2,17.6,63,358,30665226085294,absent,,30
9,25,1,-5.6,3,5,2,17.6,63,358,30665226085294,absent,,30
9,25,1,-5.6,3,5,2,17.6,63,358,30665226085294,absent,,30
10,25,1,-2.7,2,4,1,21.9,16,73,30665226085294,absent,,30
10,25,1,-2.7,2,4,1,21.9,16,73,30665226085294,absent,,30
10,25,1,-2.7,2,4,1,21.9,16,73,30665226085294,absent,,30
8,25,0,8.5,0,2,1,27.8,5,18,30665226085294,absent,,30
8,25,0,8.5,0,2,1,27.8,5,18,30665226085294,absent,,30
8,25,0,8.5,0,2,1,27.8,5,18,30665226085294,absent,,30
1,25,0,1.8,0,2,2,20,4,20,30665300000000,absent,,30
1,25,0,1.8,0,2,2,20,4,20,30665300000000,absent,,30
1,25,0,1.8,0,2,2,20,4,20,30665300000000,absent,,30
2,25,0,,0,0,0,,,4,30665300000000,absent,,30
2,25,0,,0,0,0,,,4,30665300000000,absent,,30
2,25,0,,0,0,0,,,4,30665300000000,absent,,30
21,25,1,-0.6,4,4,3,9.3,432,4667,30665300000000,absent,,30
21,25,1,-0.6,4,4,3,9.3,432,4667,30665300000000,absent,,30
21,25,1,-0.6,4,4,3,9.3,432,4667,30665300000000,absent,,30
3,25,1,-0.3,4,3,4,2.7,14,520,30665300000000,absent,,30
3,25,1,-0.3,4,3,4,2.7,14,520,30665300000000,absent,,30
3,25,1,-0.3,4,3,4,2.7,14,520,30665300000000,absent,,30
18,25,1,-2.3,3,4,2,10.9,29,267,30665300000000,absent,,30
18,25,1,-2.3,3,4,2,10.9,29,267,30665300000000,absent,,30
18,25,1,-2.3,3,4,2,10.9,29,267,30665300000000,absent,,30
4,25,1,-2.6,4,4,3,5.6,2,36,30665300000000,absent,,30
4,25,1,-2.6,4,4,3,5.6,2,36,30665300000000,absent,,30
4,25,1,-2.6,4,4,3,5.6,2,36,30665300000000,absent,,30
11,25,1,-21.3,3,4,2,13.3,2,15,30665300000000,absent,,30
11,25,1,-21.3,3,4,2,13.3,2,15,30665300000000,absent,,30
11,25,1,-21.3,3,4,2,13.3,2,15,30665300000000,absent,,30
5,25,1,0.5,2,2,2,13.1,137,1042,30665300000000,absent,,30
5,25,1,0.5,2,2,2,13.1,137,1042,30665300000000,absent,,30
5,25,1,0.5,2,2,2,13.1,137,1042,30665300000000,absent,,30
12,25,1,-3.7,2,4,1,23,20,87,30665300000000,absent,,30
12,25,1,-3.7,2,4,1,23,20,87,30665300000000,absent,,30
12,25,1,-3.7,2,4,1,23,20,87,30665300000000,absent,,30
14,25,1,1.7,1,2,1,21.7,5,23,30665300000000,absent,,30
14,25,1,1.7,1,2,1,21.7,5,23,30665300000000,absent,,30
14,25,1,1.7,1,2,1,21.7,5,23,30665300000000,absent,,30
7,25,1,-4,4,5,3,6.3,45,711,30665300000000,absent,,30
7,25,1,-4,4,5,3,6.3,45,711,30665300000000,absent,,30
7,25,1,-4,4,5,3,6.3,45,711,30665300000000,absent,,30
6,25,0,,0,0,0,,,5,30665300000000,absent,,30
6,25,0,,0,0,0,,,5,30665300000000,absent,,30
6,25,0,,0,0,0,,,5,30665300000000,absent,,30
9,25,1,-2.1,3,4,2,15.5,234,1509,30665300000000,absent,,30
9,25,1,-2.1,3,4,2,15.5,234,1509,30665300000000,absent,,30
9,25,1,-2.1,3,4,2,15.5,234,1509,30665300000000,absent,,30
10,25,1,-1.4,3,4,2,15.4,113,733,30665300000000,absent,,30
10,25,1,-1.4,3,4,2,15.4,113,733,30665300000000,absent,,30
10,25,1,-1.4,3,4,2,15.4,113,733,30665300000000,absent,,30
8,25,1,-0.1,3,3,3,9.8,229,2329,30665300000000,absent,,30
8,25,1,-0.1,3,3,3,9.8,229,2329,30665300000000,absent,,30
8,25,1,-0.1,3,3,3,9.8,229,2329,30665300000000,absent,,30
1,25,0,,0,0,0,,,9,30665300134221,absent,,30
1,25,0,,0,0,0,,,9,30665300134221,absent,,30
1,25,0,,0,0,0,,,9,30665300134221,absent,,30
2,25,0,,0,0,0,,,1,30665300134221,absent,,30
2,25,0,,0,0,0,,,1,30665300134221,absent,,30
2,25,0,,0,0,0,,,1,30665300134221,absent,,30
21,25,1,2.8,2,2,3,9.1,33,361,30665300134221,absent,,30
21,25,1,2.8,2,2,3,9.1,33,361,30665300134221,absent,,30
21,25,1,2.8,2,2,3,9.1,33,361,30665300134221,absent,,30
3,25,0,0,0,3,5,0,0,26,30665300134221,absent,,30
3,25,0,0,0,3,5,0,0,26,30665300134221,absent,,30
3,25,0,0,0,3,5,0,0,26,30665300134221,absent,,30
18,25,0,,0,0,0,,,10,30665300134221,absent,,30
18,25,0,,0,0,0,,,10,30665300134221,absent,,30
18,25,0,,0,0,0,,,10,30665300134221,absent,,30
4,25,0,,0,0,0,,,6,30665300134221,absent,,30
4,25,0,,0,0,0,,,6,30665300134221,absent,,30
4,25,0,,0,0,0,,,6,30665300134221,absent,,30
11,25,0,,0,0,0,,,1,30665300134221,absent,,30
11,25,0,,0,0,0,,,1,30665300134221,absent,,30
11,25,0,,0,0,0,,,1,30665300134221,absent,,30
5,25,1,0.7,3,2,4,5,4,80,30665300134221,absent,,30
5,25,1,0.7,3,2,4,5,4,80,30665300134221,absent,,30
5,25,1,0.7,3,2,4,5,4,80,30665300134221,absent,,30
14,25,0,,0,0,0,,,2,30665300134221,absent,,30
14,25,0,,0,0,0,,,2,30665300134221,absent,,30
14,25,0,,0,0,0,,,2,30665300134221,absent,,30
7,25,1,7.6,2,2,2,12.5,6,48,30665300134221,absent,,30
7,25,1,7.6,2,2,2,12.5,6,48,30665300134221,absent,,30
7,25,1,7.6,2,2,2,12.5,6,48,30665300134221,absent,,30
6,25,0,,0,0,0,,,1,30665300134221,absent,,30
6,25,0,,0,0,0,,,1,30665300134221,absent,,30
6,25,0,,0,0,0,,,1,30665300134221,absent,,30
9,25,1,6.1,2,2,2,15,19,127,30665300134221,absent,,30
9,25,1,6.1,2,2,2,15,19,127,30665300134221,absent,,30
9,25,1,6.1,2,2,2,15,19,127,30665300134221,absent,,30
10,25,1,-4.6,4,4,3,8.2,4,49,30665300134221,absent,,30
10,25,1,-4.6,4,4,3,8.2,4,49,30665300134221,absent,,30
